follower	followee	count
808665332546203648	842072478834909184	1
21841071	842072478834909184	1
1080314987464269824	842072478834909184	1
329142306	842072478834909184	1
340067594	842072478834909184	1
821853916266696705	842072478834909184	1
1496833831	842072478834909184	1
127329552	842072478834909184	1
265728215	842072478834909184	1
1080212946226237440	842072478834909184	1
872889087971274752	842072478834909184	1
728848218046537728	842072478834909184	1
1064111223892049920	842072478834909184	1
882498660675670017	842072478834909184	1
801286314	842072478834909184	1
871567412927320070	842072478834909184	1
746711527282049024	842072478834909184	1
389391113	842072478834909184	1
2683367532	842072478834909184	1
65336280	842072478834909184	1
1026365991846957056	842072478834909184	1
825366369990479872	842072478834909184	1
876886825612136448	842072478834909184	1
1016233112	842072478834909184	1
2868111489	842072478834909184	1
1075650792609251328	842072478834909184	1
1078785922026610689	842072478834909184	1
984975083314835456	842072478834909184	1
32563136	842072478834909184	1
1037153008008810496	842072478834909184	1
741617742	842072478834909184	1
360859064	842072478834909184	1
912457079138476033	842072478834909184	1
1076213217393893376	842072478834909184	1
911395261846405122	842072478834909184	1
452291763	842072478834909184	1
483372830	842072478834909184	1
871186720099901440	842072478834909184	1
14915605	842072478834909184	1
816874703658905602	842072478834909184	1
40887750	842072478834909184	1
40100754	842072478834909184	1
960169536556322817	842072478834909184	1
332157211	842072478834909184	1
1036746712952578049	842072478834909184	1
2228357137	842072478834909184	1
1079661966610784256	842072478834909184	1
36474587	842072478834909184	1
1004278752	842072478834909184	1
3243230984	842072478834909184	1
202952121	842072478834909184	1
478059834	842072478834909184	1
322107432	842072478834909184	1
15698908	842072478834909184	1
1015063365595492353	842072478834909184	1
1076280223308615682	842072478834909184	1
826129182618955781	842072478834909184	1
561570253	842072478834909184	1
1076271031713554432	842072478834909184	1
817646106293272578	842072478834909184	1
1061942789863337985	842072478834909184	1
490979159	842072478834909184	1
126318709	842072478834909184	1
1225961970	842072478834909184	1
82978094	842072478834909184	1
2377616565	842072478834909184	1
705558865585242112	842072478834909184	1
778145063415209984	842072478834909184	1
1008327053043818496	842072478834909184	1
1379719417	842072478834909184	1
1375109587	842072478834909184	1
1075571103479693314	842072478834909184	1
3131363034	842072478834909184	1
1079387268073193473	842072478834909184	1
93970178	842072478834909184	1
920032206	842072478834909184	1
854860821205311489	842072478834909184	1
2470549260	842072478834909184	1
704527657292136448	842072478834909184	1
1079290799983116288	842072478834909184	1
704352199003004930	842072478834909184	1
3222497708	842072478834909184	1
2298878011	842072478834909184	1
910695512369766400	842072478834909184	1
743282956341383168	842072478834909184	1
1023146707683627009	842072478834909184	1
1079214531551752192	842072478834909184	1
615500906	842072478834909184	1
1063541004547043328	842072478834909184	1
4234299814	842072478834909184	1
138820184	842072478834909184	1
1014899972448374786	842072478834909184	1
1077240380272361472	842072478834909184	1
1072283491356864512	842072478834909184	1
740840628	842072478834909184	1
892912971667603456	842072478834909184	1
19804512	842072478834909184	1
1957848361	842072478834909184	1
940000534831931392	842072478834909184	1
100822042	842072478834909184	1
1045744002723717124	842072478834909184	1
1077733278000529408	842072478834909184	1
953744901157675009	842072478834909184	1
1079098385968246785	842072478834909184	1
895028968449069056	842072478834909184	1
970071966483996673	842072478834909184	1
4431568114	842072478834909184	1
450807635	842072478834909184	1
33112847	842072478834909184	1
1047064683793068035	842072478834909184	1
531554154	842072478834909184	1
934723575185059840	842072478834909184	1
966193368043802624	842072478834909184	1
956353624979861505	842072478834909184	1
21059844	842072478834909184	1
1078817710912557056	842072478834909184	1
1053466237	842072478834909184	1
1078803205444780032	842072478834909184	1
3005794872	842072478834909184	1
4110877092	842072478834909184	1
1078784181684129798	842072478834909184	1
4586217015	842072478834909184	1
129106725	842072478834909184	1
1073856090406825984	842072478834909184	1
4524704074	842072478834909184	1
1069020499689308160	842072478834909184	1
844434325370261506	842072478834909184	1
1003738845941096448	842072478834909184	1
2352437640	842072478834909184	1
979571774	842072478834909184	1
1078517556909088768	842072478834909184	1
1021720893809221632	842072478834909184	1
30895867	842072478834909184	1
606947142	842072478834909184	1
775719220944461824	842072478834909184	1
716258904108306432	842072478834909184	1
162523950	842072478834909184	1
1070694212608245761	842072478834909184	1
800522406443905024	842072478834909184	1
1078560633732452352	842072478834909184	1
270163827	842072478834909184	1
1074921734556405760	842072478834909184	1
1077819526891204608	842072478834909184	1
1061185930286039040	842072478834909184	1
251349885	842072478834909184	1
1441769149	842072478834909184	1
3067709796	842072478834909184	1
966693193013227521	842072478834909184	1
17223391	842072478834909184	1
1075459253299765248	842072478834909184	1
2942113820	842072478834909184	1
1078333690210598913	842072478834909184	1
977220390	842072478834909184	1
2727752278	842072478834909184	1
1076156596064043008	842072478834909184	1
1061314116168630272	842072478834909184	1
819958711544381441	842072478834909184	1
789824624120987648	842072478834909184	1
836400564908994560	842072478834909184	1
14410744	842072478834909184	1
1035014903269089280	842072478834909184	1
1000929780278030336	842072478834909184	1
867764773	842072478834909184	1
304874206	842072478834909184	1
3956547977	842072478834909184	1
916185138475753472	842072478834909184	1
2314575389	842072478834909184	1
1347388069	842072478834909184	1
792259027	842072478834909184	1
717881284089896961	842072478834909184	1
1077049265606713344	842072478834909184	1
1075544472438611969	842072478834909184	1
18259462	842072478834909184	1
425297078	842072478834909184	1
1074460977075236864	842072478834909184	1
370499967	842072478834909184	1
3031533850	842072478834909184	1
15221414	842072478834909184	1
1037755423057694720	842072478834909184	1
991927346524401664	842072478834909184	1
74902850	842072478834909184	1
14118437	842072478834909184	1
895740982238498816	842072478834909184	1
704871192289681408	842072478834909184	1
4705691412	842072478834909184	1
4530802590	842072478834909184	1
818999866441375745	842072478834909184	1
829702491935633409	842072478834909184	1
16534759	842072478834909184	1
1176854732	842072478834909184	1
793401524009525249	842072478834909184	1
4837617179	842072478834909184	1
1075090523759595520	842072478834909184	1
970626394853138432	842072478834909184	1
1051117345358385158	842072478834909184	1
1727081654	842072478834909184	1
866741359390187520	842072478834909184	1
1066162490734710785	842072478834909184	1
1092886094	842072478834909184	1
15446389	842072478834909184	1
806865691	842072478834909184	1
3434826046	842072478834909184	1
1075190913637515264	842072478834909184	1
153791309	842072478834909184	1
1077629356753776641	842072478834909184	1
887342126958133248	842072478834909184	1
145429499	842072478834909184	1
40523726	842072478834909184	1
1067978158639628288	842072478834909184	1
4152023056	842072478834909184	1
23023926	842072478834909184	1
1068032939072675842	842072478834909184	1
918430839926530055	842072478834909184	1
1075755691929829376	842072478834909184	1
2459881655	842072478834909184	1
923377681525362688	842072478834909184	1
1697812963	842072478834909184	1
1077261457975361536	842072478834909184	1
1423425554	842072478834909184	1
1074466530438668288	842072478834909184	1
2464468742	842072478834909184	1
2523826928	842072478834909184	1
1076051392932896768	842072478834909184	1
981251152510529536	842072478834909184	1
1072158690856263680	842072478834909184	1
146418314	842072478834909184	1
1077419713087582208	842072478834909184	1
969716201583558656	842072478834909184	1
437754121	842072478834909184	1
2424274400	842072478834909184	1
94179213	842072478834909184	1
992829320442925061	842072478834909184	1
2903210914	842072478834909184	1
1077374192344023040	842072478834909184	1
1706964402	842072478834909184	1
726530311	842072478834909184	1
2213123051	842072478834909184	1
17169248	842072478834909184	1
17941960	842072478834909184	1
1033921579573424129	842072478834909184	1
206305239	842072478834909184	1
362259820	842072478834909184	1
2332873628	842072478834909184	1
339094026	842072478834909184	1
36158813	842072478834909184	1
1063521536332640256	842072478834909184	1
1077262647534456834	842072478834909184	1
1075432480016977926	842072478834909184	1
942465470485188608	842072478834909184	1
208734325	842072478834909184	1
967715576029184001	842072478834909184	1
1026535598142771201	842072478834909184	1
1001175510024708097	842072478834909184	1
1067045951246934017	842072478834909184	1
1073669750213885952	842072478834909184	1
970247762032939008	842072478834909184	1
1074908341523091456	842072478834909184	1
2753008400	842072478834909184	1
583935153	842072478834909184	1
871138419447091203	842072478834909184	1
153206552	842072478834909184	1
391666085	842072478834909184	1
232391282	842072478834909184	1
1101203696	842072478834909184	1
18726666	842072478834909184	1
2795213426	842072478834909184	1
826208157374496768	842072478834909184	1
70583228	842072478834909184	1
2192672610	842072478834909184	1
2826624183	842072478834909184	1
774360504638648320	842072478834909184	1
4918277127	842072478834909184	1
907384769813602304	842072478834909184	1
764121155276005376	842072478834909184	1
1076028007586975744	842072478834909184	1
885571429110034432	842072478834909184	1
907580395868139523	842072478834909184	1
1068280541735239680	842072478834909184	1
1042781274170044416	842072478834909184	1
1077061802331123713	842072478834909184	1
738921139175464960	842072478834909184	1
1040493778006470656	842072478834909184	1
1070264057033359361	842072478834909184	1
1077048714575908865	842072478834909184	1
212581298	842072478834909184	1
1076651068195520512	842072478834909184	1
933685915	842072478834909184	1
151631713	842072478834909184	1
18513524	842072478834909184	1
4835521983	842072478834909184	1
1076730229673078784	842072478834909184	1
808101700636704769	842072478834909184	1
24316831	842072478834909184	1
1244039149	842072478834909184	1
707716005028429825	842072478834909184	1
897931673903534083	842072478834909184	1
730767276006244352	842072478834909184	1
365073693	842072478834909184	1
2149762357	842072478834909184	1
701874506713792512	842072478834909184	1
19187207	842072478834909184	1
980119339	842072478834909184	1
50780046	842072478834909184	1
3021570559	842072478834909184	1
102610490	842072478834909184	1
2246606078	842072478834909184	1
212403124	842072478834909184	1
1019323418712436736	842072478834909184	1
271277077	842072478834909184	1
881329204721311746	842072478834909184	1
1180289910	842072478834909184	1
1063832457152147456	842072478834909184	1
771284286989217796	842072478834909184	1
16415920	842072478834909184	1
1180888771	842072478834909184	1
804692210390364161	842072478834909184	1
902902136	842072478834909184	1
2355009403	842072478834909184	1
439242619	842072478834909184	1
1061774304503726080	842072478834909184	1
1913892036	842072478834909184	1
38633345	842072478834909184	1
41685367	842072478834909184	1
265394693	842072478834909184	1
918881365034233863	842072478834909184	1
1076760725098500096	842072478834909184	1
3051940766	842072478834909184	1
1076727600066654208	842072478834909184	1
701592012	842072478834909184	1
32821425	842072478834909184	1
1076544925574090754	842072478834909184	1
46746385	842072478834909184	1
82251208	842072478834909184	1
1065915320710266881	842072478834909184	1
96168457	842072478834909184	1
1855941012	842072478834909184	1
875877123801497600	842072478834909184	1
2841722018	842072478834909184	1
1018912320964190208	842072478834909184	1
1075861003630510080	842072478834909184	1
3224629036	842072478834909184	1
3232785822	842072478834909184	1
774750687762735104	842072478834909184	1
377419254	842072478834909184	1
1066303572445409280	842072478834909184	1
16878983	842072478834909184	1
604856161	842072478834909184	1
333727850	842072478834909184	1
803090251870662656	842072478834909184	1
572633020	842072478834909184	1
3079804588	842072478834909184	1
728773069641125888	842072478834909184	1
1074638352324935680	842072478834909184	1
2828726429	842072478834909184	1
1891714368	842072478834909184	1
1076448404857860096	842072478834909184	1
55664312	842072478834909184	1
891093732094771202	842072478834909184	1
22071362	842072478834909184	1
755066036924416000	842072478834909184	1
1129725577	842072478834909184	1
1025925659929931776	842072478834909184	1
1072686910865375232	842072478834909184	1
1272399710	842072478834909184	1
1093127036	842072478834909184	1
2496518119	842072478834909184	1
733119329047171072	842072478834909184	1
768108145818341376	842072478834909184	1
1746974928	842072478834909184	1
430105112	842072478834909184	1
127121768	842072478834909184	1
1061793432493064193	842072478834909184	1
717991779275038721	842072478834909184	1
739479516	842072478834909184	1
1057689996860235776	842072478834909184	1
31310014	842072478834909184	1
2314375189	842072478834909184	1
982424721315778560	842072478834909184	1
1054500356577607680	842072478834909184	1
2504925693	842072478834909184	1
1151841134	842072478834909184	1
1331730781	842072478834909184	1
4725769213	842072478834909184	1
1520636664	842072478834909184	1
1538911927	842072478834909184	1
1216697419	842072478834909184	1
2500454635	842072478834909184	1
1029811735660716032	842072478834909184	1
1324543981	842072478834909184	1
1031928349768134656	842072478834909184	1
1501593170	842072478834909184	1
39270170	842072478834909184	1
844896007158665217	842072478834909184	1
272435023	842072478834909184	1
2888695193	842072478834909184	1
1976983681	842072478834909184	1
795526072234311680	842072478834909184	1
1011464227482042368	842072478834909184	1
709511358	842072478834909184	1
1006909452	842072478834909184	1
87003255	842072478834909184	1
837855982155878400	842072478834909184	1
3321922987	842072478834909184	1
2830455726	842072478834909184	1
479937630	842072478834909184	1
44692252	842072478834909184	1
949900915036835840	842072478834909184	1
953011944872493056	842072478834909184	1
805837462639616000	842072478834909184	1
2821635503	842072478834909184	1
2765200121	842072478834909184	1
1076408253679046656	842072478834909184	1
1055592512469970944	842072478834909184	1
1041250080919969792	842072478834909184	1
165588926	842072478834909184	1
1062737296443748354	842072478834909184	1
885727685699182594	842072478834909184	1
1076026503262015489	842072478834909184	1
3011062683	842072478834909184	1
1016620215231119360	842072478834909184	1
388406023	842072478834909184	1
996701912077512704	842072478834909184	1
481744728	842072478834909184	1
27145841	842072478834909184	1
1037514417859002368	842072478834909184	1
153277527	842072478834909184	1
860109031	842072478834909184	1
790995444	842072478834909184	1
1322944268	842072478834909184	1
1021386073	842072478834909184	1
1424393756	842072478834909184	1
753366682849177601	842072478834909184	1
151326430	842072478834909184	1
1006704400352636933	842072478834909184	1
59842848	842072478834909184	1
475413264	842072478834909184	1
907655306766962688	842072478834909184	1
33582858	842072478834909184	1
3219891416	842072478834909184	1
829761900	842072478834909184	1
245056653	842072478834909184	1
2541904683	842072478834909184	1
423096944	842072478834909184	1
2278315633	842072478834909184	1
837863814766944256	842072478834909184	1
1069077619105193986	842072478834909184	1
317544987	842072478834909184	1
183048540	842072478834909184	1
1003040538	842072478834909184	1
232294944	842072478834909184	1
743146034168225792	842072478834909184	1
932726886	842072478834909184	1
3863681176	842072478834909184	1
906850157341364226	842072478834909184	1
58074660	842072478834909184	1
67921395	842072478834909184	1
1074415193386569728	842072478834909184	1
1073346012226445312	842072478834909184	1
533758430	842072478834909184	1
224682992	842072478834909184	1
856572499	842072478834909184	1
528167757	842072478834909184	1
1076217198836879360	842072478834909184	1
1069725138533240833	842072478834909184	1
1013061971745402881	842072478834909184	1
929195348064575488	842072478834909184	1
147847090	842072478834909184	1
349921757	842072478834909184	1
48722234	842072478834909184	1
250903265	842072478834909184	1
999010275352293377	842072478834909184	1
997243588152119296	842072478834909184	1
2969966701	842072478834909184	1
1063883800717877248	842072478834909184	1
1075333544543567872	842072478834909184	1
975466115462770688	842072478834909184	1
463917581	842072478834909184	1
358919696	842072478834909184	1
1623335840	842072478834909184	1
1074016022242328576	842072478834909184	1
806977694969823234	842072478834909184	1
1074368838853120000	842072478834909184	1
1076102711089774593	842072478834909184	1
898241212427231232	842072478834909184	1
732289965380513794	842072478834909184	1
1048490955505065984	842072478834909184	1
279390859	842072478834909184	1
16064790	842072478834909184	1
842845349630959616	842072478834909184	1
1076131947473186816	842072478834909184	1
729596053	842072478834909184	1
1054794763591917571	842072478834909184	1
48100060	842072478834909184	1
109258602	842072478834909184	1
867387843181719554	842072478834909184	1
833454895571288065	842072478834909184	1
1030170238027878400	842072478834909184	1
71542843	842072478834909184	1
704076389029388290	842072478834909184	1
2785000778	842072478834909184	1
22077889	842072478834909184	1
886999788020826112	842072478834909184	1
3103410413	842072478834909184	1
1071872193229918214	842072478834909184	1
1038053847636303872	842072478834909184	1
96794296	842072478834909184	1
114541741	842072478834909184	1
1001641492522381313	842072478834909184	1
32549669	842072478834909184	1
89449806	842072478834909184	1
942608549355458560	842072478834909184	1
956503237594615808	842072478834909184	1
147827317	842072478834909184	1
1075052998735392771	842072478834909184	1
2254945621	842072478834909184	1
919281720691777536	842072478834909184	1
44173049	842072478834909184	1
370187106	842072478834909184	1
958920250925506561	842072478834909184	1
481041979	842072478834909184	1
954264654	842072478834909184	1
14606091	842072478834909184	1
256379776	842072478834909184	1
632371013	842072478834909184	1
1024119538722512896	842072478834909184	1
19617990	842072478834909184	1
796670604749455360	842072478834909184	1
962909706376417280	842072478834909184	1
67900087	842072478834909184	1
768593143646203905	842072478834909184	1
1119590726	842072478834909184	1
714143486526758912	842072478834909184	1
2165797386	842072478834909184	1
1006562286033653762	842072478834909184	1
946708587988029441	842072478834909184	1
1041178240402960384	842072478834909184	1
2741377228	842072478834909184	1
714768392	842072478834909184	1
1060203202354782208	842072478834909184	1
483084798	842072478834909184	1
980630189406224384	842072478834909184	1
823402577777819648	842072478834909184	1
842541798643896320	842072478834909184	1
1616027755	842072478834909184	1
56198162	842072478834909184	1
989355389333352448	842072478834909184	1
900183939419185152	842072478834909184	1
1071912371872919552	842072478834909184	1
1048987989378883584	842072478834909184	1
884569666332614657	842072478834909184	1
239606845	842072478834909184	1
4856077504	842072478834909184	1
1039109082089705472	842072478834909184	1
883224199870857216	842072478834909184	1
2905531651	842072478834909184	1
839985545287720965	842072478834909184	1
1060346319049576448	842072478834909184	1
3506668637	842072478834909184	1
448419929	842072478834909184	1
39348988	842072478834909184	1
260072747	842072478834909184	1
3385997379	842072478834909184	1
971424507083788288	842072478834909184	1
31305030	842072478834909184	1
939902762619371525	842072478834909184	1
289480247	842072478834909184	1
955814361184038913	842072478834909184	1
898628265648070656	842072478834909184	1
2890078303	842072478834909184	1
22952649	842072478834909184	1
825751567424946176	842072478834909184	1
756675586894934017	842072478834909184	1
1043332089494622208	842072478834909184	1
1026023061278076928	842072478834909184	1
369623006	842072478834909184	1
4356136336	842072478834909184	1
730141801881853952	842072478834909184	1
51403166	842072478834909184	1
1058044471231811584	842072478834909184	1
1065743110096003080	842072478834909184	1
2178766992	842072478834909184	1
926176118016704512	842072478834909184	1
1075862836470038528	842072478834909184	1
19732744	842072478834909184	1
916218616176975873	842072478834909184	1
4358544913	842072478834909184	1
1050086289922514944	842072478834909184	1
305696637	842072478834909184	1
934446502763737088	842072478834909184	1
1671157939	842072478834909184	1
1033425819807477760	842072478834909184	1
982041376794689536	842072478834909184	1
429498442	842072478834909184	1
2822927450	842072478834909184	1
1265511644	842072478834909184	1
78019393	842072478834909184	1
593211997	842072478834909184	1
1271118696	842072478834909184	1
2296662734	842072478834909184	1
756530701508411392	842072478834909184	1
802503457831849984	842072478834909184	1
984066630295674881	842072478834909184	1
1074556278687571968	842072478834909184	1
58007320	842072478834909184	1
823284192859426816	842072478834909184	1
974683245752274944	842072478834909184	1
207271383	842072478834909184	1
1003121360	842072478834909184	1
26336132	842072478834909184	1
1434554359	842072478834909184	1
956344869135380480	842072478834909184	1
238244456	842072478834909184	1
1069387823000813568	842072478834909184	1
1032367550733201410	842072478834909184	1
3191324987	842072478834909184	1
275135900	842072478834909184	1
294889964	842072478834909184	1
713404623307075585	842072478834909184	1
756136752868450304	842072478834909184	1
575592125	842072478834909184	1
1003703079156506625	842072478834909184	1
967451771563053056	842072478834909184	1
880882007080935424	842072478834909184	1
484429935	842072478834909184	1
42928902	842072478834909184	1
1073436909785862144	842072478834909184	1
18539072	842072478834909184	1
464927611	842072478834909184	1
1018208091614121984	842072478834909184	1
127847117	842072478834909184	1
26083271	842072478834909184	1
1066153120558772224	842072478834909184	1
1046758942909566977	842072478834909184	1
785126167011549184	842072478834909184	1
1075775875075829760	842072478834909184	1
1073737168508596224	842072478834909184	1
1001855413883752448	842072478834909184	1
8862452	842072478834909184	1
3011892395	842072478834909184	1
33977070	842072478834909184	1
855132602	842072478834909184	1
1073233697447522304	842072478834909184	1
4040817507	842072478834909184	1
355253862	842072478834909184	1
1498031780	842072478834909184	1
1056306458311168000	842072478834909184	1
1438778600	842072478834909184	1
198964807	842072478834909184	1
24556811	842072478834909184	1
33908800	842072478834909184	1
1308828271	842072478834909184	1
2409970535	842072478834909184	1
1065206789149417473	842072478834909184	1
845526372	842072478834909184	1
1041528466150047745	842072478834909184	1
4808539410	842072478834909184	1
726927995127091200	842072478834909184	1
1075515424178081793	842072478834909184	1
311732348	842072478834909184	1
292605772	842072478834909184	1
50402606	842072478834909184	1
136442036	842072478834909184	1
110213615	842072478834909184	1
58567034	842072478834909184	1
18190881	842072478834909184	1
872827896498446340	842072478834909184	1
573292671	842072478834909184	1
956704132882190339	842072478834909184	1
2268000642	842072478834909184	1
258800008	842072478834909184	1
1051872325472280577	842072478834909184	1
280681976	842072478834909184	1
1045812108858875905	842072478834909184	1
748985986789568513	842072478834909184	1
1075376866838499328	842072478834909184	1
4039164912	842072478834909184	1
870467196	842072478834909184	1
962736221490331648	842072478834909184	1
852197748623503360	842072478834909184	1
163904659	842072478834909184	1
34812623	842072478834909184	1
840306414	842072478834909184	1
969486489003462656	842072478834909184	1
4235977658	842072478834909184	1
3624268459	842072478834909184	1
21722018	842072478834909184	1
1075218953763467265	842072478834909184	1
1066450426340487168	842072478834909184	1
1357007569	842072478834909184	1
817414348217913344	842072478834909184	1
740235558321029120	842072478834909184	1
766270955580776449	842072478834909184	1
892508531202674688	842072478834909184	1
1656730290	842072478834909184	1
913390164	842072478834909184	1
1219883468	842072478834909184	1
799117985302642688	842072478834909184	1
802122496283725825	842072478834909184	1
4601056763	842072478834909184	1
1075189270418141184	842072478834909184	1
877724419	842072478834909184	1
134997717	842072478834909184	1
1059944782854848512	842072478834909184	1
18678411	842072478834909184	1
770028258368876544	842072478834909184	1
314137707	842072478834909184	1
1075141283490852864	842072478834909184	1
1074240709224488961	842072478834909184	1
1656564314	842072478834909184	1
767207749201432576	842072478834909184	1
1066212251684782081	842072478834909184	1
380807704	842072478834909184	1
197424840	842072478834909184	1
1075111045004324864	842072478834909184	1
42480751	842072478834909184	1
298869642	842072478834909184	1
3366588423	842072478834909184	1
1074785001135325186	842072478834909184	1
2839532377	842072478834909184	1
945425804233756673	842072478834909184	1
2931648871	842072478834909184	1
803019924570574849	842072478834909184	1
403700307	842072478834909184	1
175373586	842072478834909184	1
1618925754	842072478834909184	1
3154705634	842072478834909184	1
450639667	842072478834909184	1
2349192380	842072478834909184	1
135694644	842072478834909184	1
275717825	842072478834909184	1
936705724620705792	842072478834909184	1
2521877331	842072478834909184	1
1068920511810416640	842072478834909184	1
1860964136	842072478834909184	1
1191313830	842072478834909184	1
35524724	842072478834909184	1
1074174021833437184	842072478834909184	1
1042946962859978752	842072478834909184	1
2229211842	842072478834909184	1
1074281973852495872	842072478834909184	1
337281126	842072478834909184	1
1074736012897660928	842072478834909184	1
33953022	842072478834909184	1
587816944	842072478834909184	1
754021500940853249	842072478834909184	1
67634334	842072478834909184	1
733412738509082624	842072478834909184	1
232972401	842072478834909184	1
3306767020	842072478834909184	1
1040820187602276352	842072478834909184	1
43314692	842072478834909184	1
1074850965440917505	842072478834909184	1
285364711	842072478834909184	1
906160742633791489	842072478834909184	1
779878916173336576	842072478834909184	1
1019582334989930496	842072478834909184	1
385042188	842072478834909184	1
377273043	842072478834909184	1
4094880807	842072478834909184	1
180207078	842072478834909184	1
93973196	842072478834909184	1
20356676	842072478834909184	1
1029726748320129024	842072478834909184	1
829862348743520256	842072478834909184	1
1074636654760071168	842072478834909184	1
267927975	842072478834909184	1
570420748	842072478834909184	1
1025581490	842072478834909184	1
3300507660	842072478834909184	1
254129913	842072478834909184	1
2947038821	842072478834909184	1
1073020687307165696	842072478834909184	1
595166388	842072478834909184	1
702694899250933760	842072478834909184	1
2367730124	842072478834909184	1
852650093937217536	842072478834909184	1
1078103773	842072478834909184	1
16131860	842072478834909184	1
2515520777	842072478834909184	1
79989595	842072478834909184	1
614366909	842072478834909184	1
957973714397736961	842072478834909184	1
811700749	842072478834909184	1
724579184	842072478834909184	1
783693761846972417	842072478834909184	1
1700355481	842072478834909184	1
832018994454462465	842072478834909184	1
777856394124988416	842072478834909184	1
1074703767096836096	842072478834909184	1
1068936733021089792	842072478834909184	1
2276415613	842072478834909184	1
701003915920183297	842072478834909184	1
1679031559	842072478834909184	1
2738466503	842072478834909184	1
821170594595110912	842072478834909184	1
1268599946	842072478834909184	1
1009509567691149313	842072478834909184	1
468940790	842072478834909184	1
1065887486243688449	842072478834909184	1
2306754764	842072478834909184	1
1069878558183481344	842072478834909184	1
583883728	842072478834909184	1
94649203	842072478834909184	1
61081477	842072478834909184	1
124625809	842072478834909184	1
47188912	842072478834909184	1
967598496277819392	842072478834909184	1
762816846701662208	842072478834909184	1
44273940	842072478834909184	1
1134314918	842072478834909184	1
1636627368	842072478834909184	1
969989169186557953	842072478834909184	1
421131946	842072478834909184	1
1074764989968338944	842072478834909184	1
24224692	842072478834909184	1
549479061	842072478834909184	1
4763465293	842072478834909184	1
381753112	842072478834909184	1
979414884051021826	842072478834909184	1
1945348856	842072478834909184	1
28747093	842072478834909184	1
88441911	842072478834909184	1
898907515	842072478834909184	1
516925839	842072478834909184	1
180594694	842072478834909184	1
115669793	842072478834909184	1
770671228059283456	842072478834909184	1
525578042	842072478834909184	1
1061793852422606848	842072478834909184	1
148389791	842072478834909184	1
1057944354977992704	842072478834909184	1
719384367160803328	842072478834909184	1
426254327	842072478834909184	1
602474583	842072478834909184	1
2983233762	842072478834909184	1
1694017207	842072478834909184	1
826121931531358208	842072478834909184	1
1038558419677048833	842072478834909184	1
787090829387112448	842072478834909184	1
1073074227715047424	842072478834909184	1
1068369797405073408	842072478834909184	1
873303647186280448	842072478834909184	1
2849501282	842072478834909184	1
184003308	842072478834909184	1
84986367	842072478834909184	1
348714857	842072478834909184	1
395536698	842072478834909184	1
1073909290367401989	842072478834909184	1
836371468527226881	842072478834909184	1
1072969883598643200	842072478834909184	1
33278129	842072478834909184	1
1072485521446838274	842072478834909184	1
17688580	842072478834909184	1
436325403	842072478834909184	1
1059041067616686081	842072478834909184	1
936469139673272320	842072478834909184	1
3368733712	842072478834909184	1
873194056263905284	842072478834909184	1
3309169489	842072478834909184	1
2257317788	842072478834909184	1
439283839	842072478834909184	1
1070158102643818497	842072478834909184	1
227497567	842072478834909184	1
1072342620024815622	842072478834909184	1
2369369000	842072478834909184	1
799329537154633728	842072478834909184	1
751192987951038464	842072478834909184	1
1073720286997024773	842072478834909184	1
838088738349572096	842072478834909184	1
812001129722769409	842072478834909184	1
437145343	842072478834909184	1
1074103926205620229	842072478834909184	1
19198271	842072478834909184	1
4659513317	842072478834909184	1
958339681879441409	842072478834909184	1
26067371	842072478834909184	1
1032427851457458176	842072478834909184	1
2808339314	842072478834909184	1
876498838055337984	842072478834909184	1
3244818566	842072478834909184	1
197874651	842072478834909184	1
853910624	842072478834909184	1
978263649704923136	842072478834909184	1
627965071	842072478834909184	1
35518719	842072478834909184	1
263406958	842072478834909184	1
560799958	842072478834909184	1
1058020656191885314	842072478834909184	1
179110510	842072478834909184	1
799362957381488640	842072478834909184	1
458958378	842072478834909184	1
67086131	842072478834909184	1
1032651214876565506	842072478834909184	1
822580106216566789	842072478834909184	1
1073919691226300416	842072478834909184	1
1043478332371689472	842072478834909184	1
992238192526061568	842072478834909184	1
1074082496978014208	842072478834909184	1
132655028	842072478834909184	1
26675726	842072478834909184	1
782255796851650560	842072478834909184	1
305547528	842072478834909184	1
39011985	842072478834909184	1
22689076	842072478834909184	1
1395317010	842072478834909184	1
24176570	842072478834909184	1
3319205201	842072478834909184	1
1021148343815344128	842072478834909184	1
1069728985301610497	842072478834909184	1
951617287760547841	842072478834909184	1
873032962014564354	842072478834909184	1
73744738	842072478834909184	1
3145461948	842072478834909184	1
438741237	842072478834909184	1
880561326602375168	842072478834909184	1
107016673	842072478834909184	1
14594653	842072478834909184	1
857921026084175872	842072478834909184	1
1123461139	842072478834909184	1
908642702601986048	842072478834909184	1
404007924	842072478834909184	1
1066726365074874368	842072478834909184	1
144951583	842072478834909184	1
933205453	842072478834909184	1
30131526	842072478834909184	1
45375727	842072478834909184	1
3041818530	842072478834909184	1
17984200	842072478834909184	1
3379702325	842072478834909184	1
1049805382821076992	842072478834909184	1
978082456648716288	842072478834909184	1
1070472393653653505	842072478834909184	1
1486266439	842072478834909184	1
805424773345972224	842072478834909184	1
1060619410384343042	842072478834909184	1
720975761859948544	842072478834909184	1
970304428661248001	842072478834909184	1
985297482253942784	842072478834909184	1
185862386	842072478834909184	1
49445355	842072478834909184	1
710141665147637760	842072478834909184	1
1043340761268477952	842072478834909184	1
704104931486253057	842072478834909184	1
2829861421	842072478834909184	1
785292981867806722	842072478834909184	1
